region,position,song_name,song_id,views,duration_ms,popularity,artist_name,artist_id,album_name,album_id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres
Turkey,35,Uzaklara Savrulalım,0c4orZI2hBcd7VfkFB6FDI,486766,213815,60,Perdenin Ardındakiler,1lMEWvvUlwzQ5OKB4w1HTn,Sanrılar,3GfORRNxyhQnepv1rtRLGK,2021-03-26,0.547,0.334,2,-10.875,0,0.029,0.721,0.000369,0.341,0.325,127.737,['turkish alt pop']
Turkey,36,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,484061,208866,98,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Kiss Me More (feat. SZA),1OnzqJTL9bwe4kvaLxRYxt,2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,"['dance pop', 'pop', 'pop rap']"
Turkey,37,Melek,6XbuJHhqugUVdJbTdshUEL,479824,154923,70,Reynmen,1Fg19vpUJpAAPFjnKaVYVW,Melek,2ARaqMe0AxH8vfYSNMCxJF,2020-12-06,0.569,0.642,11,-5.16,1,0.055,0.152,0.0,0.236,0.285,180.076,"['turkish hip hop', 'turkish trap pop']"
Turkey,38,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,478889,194786,84,Måneskin,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,7KF1Ain9mYYlg5M46g0i4A,2021-03-19,0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,"['indie rock italiano', 'italian pop']"
Turkey,39,Kalbimi Kırdın,2jLVyqrpgUZEkGnto3tDgC,472898,212885,60,Zeynep Bastık,1mpOD8ZwHnbsryIuXWq0R1,Zeynodisco,4bmvAhffkgJO3vtmq4KWwD,2021-05-21,0.801,0.632,5,-9.744,0,0.0543,0.131,8.36e-06,0.0501,0.7,109.99,['turkish pop']
Turkey,40,Senin Yüzünden,2xIC5DmTHaGBL83a9OUXM4,460820,173250,69,Buray,1qZ684TB9E1BjH58btdtYd,Senin Yüzünden,7cpuTKGXRpW2SiaNTok32Y,2020-12-18,0.724,0.807,3,-4.021,0,0.0682,0.047,4.57e-05,0.0762,0.704,94.978,"['turkish deep house', 'turkish pop', 'turkish trap pop']"
Turkey,41,Allah’ından Bul,350aUOZhGtTOK1dQbQFKNc,460745,181074,59,Ezhel,6LnJKrtFnTEGdbWQ2riWCL,Allah’ından Bul,7kvSA869nORwy8uzrHxUko,2020-10-08,0.893,0.49,5,-6.563,0,0.0589,0.197,0.000387,0.102,0.517,108.032,"['turkish hip hop', 'turkish trap']"
Turkey,42,Sharingan,6R76MbXJLUU3a2srbwjZHr,454260,107057,67,Reckol,5FqTuN42w2zGw4Pzd50yaS,Sharingan,7oqNfnG35KZbAZuIfXRu7L,2021-04-23,0.549,0.678,4,-5.68,1,0.147,0.0567,0.00055,0.259,0.434,133.314,['turkish trap pop']
Turkey,43,Ben Bilmem,0V3ZiQzJE6q4jTfJjYw6Ib,450113,190008,64,Ebru Yaşar,0Qbd0AGWuzggX61s306wZN,Gel De Sevme,6XflKqxcrRKzVzLQN0RNBZ,2021-04-09,0.688,0.594,2,-6.571,0,0.0508,0.555,0.0,0.129,0.593,112.895,"['arabesk', 'deep turkish pop', 'turkish pop', 'turkish trap pop']"
Turkey,44,Ne Zamandır Sendeyim,7L45rxBLaeRsyVZWCC6CXs,441766,201967,68,Madrigal,2aZlYOswKNlrwqpuTsckKd,Neogazino,1tOfXoKAd5AcUpq2MCge2W,2021-04-09,0.595,0.58,3,-11.773,0,0.027,0.211,0.848,0.362,0.761,100.017,['turkish alt pop']
Turkey,45,Dumanı Pasla,3kMcV1es4HbWcWBhcteJ8Z,441032,132762,68,Batuflex,15AZJFNrXtIN4Nk8BIOnS2,Dumanı Pasla,2ECbsBHlISVQnCcl5o2qqj,2021-03-19,0.838,0.547,11,-8.465,1,0.265,0.141,0.000246,0.12,0.332,133.984,"['turkish hip hop', 'turkish trap', 'turkish trap pop']"
Turkey,46,Benim O,0AkvY8WDd022glmGKtP43y,436891,181870,64,Tuğba Yurt,1063YgLGlWU0JM26pOnrnv,Benim O,5CPrAKeArzVG4Of99SgO9G,2021-04-02,0.725,0.566,2,-10.135,0,0.0573,0.301,0.0,0.104,0.449,151.956,"['turkish pop', 'turkish trap pop']"
Turkey,47,Bırakma Kendini,087cds8zjbUmokjg2jdMOp,428769,240626,68,Kaan Boşnak,03cvjFEHz8eGwYHq1L0Pp2,Bırakma Kendini,2kj7ndfLwEJgeNFn9kL3jP,2020-04-09,0.652,0.574,9,-11.093,0,0.0261,0.411,6.36e-05,0.0727,0.577,103.996,['turkish alt pop']
Turkey,48,hatırla,2XruYLgVQP1cgTO4QpH8pJ,428140,156750,65,Revart,0ZzNn3WVteLb8XGqqkAKs9,hatırla,5N6QI8kqqWnA9VkhGOnVtv,2021-04-07,0.609,0.674,3,-7.152,0,0.217,0.146,8.47e-06,0.128,0.298,200.03,['turkish trap pop']
Turkey,49,Glock,1m5zdKxtqhzg3S4WdiHJeo,418348,134595,68,cakal,6CPZWzcKiOKkHn4L2XI4i2,Glock,7Dsuv4908ZXkROMTvaxj0R,2021-01-15,0.702,0.654,3,-6.444,1,0.0575,0.574,0.0,0.141,0.48,129.997,"['turkish hip hop', 'turkish trap pop']"
Turkey,50,Beni Kendinden Kurtar,4LW7pZxqjg9y3W1k3tHCJv,411558,206434,68,Perdenin Ardındakiler,1lMEWvvUlwzQ5OKB4w1HTn,Beni Kendinden Kurtar,14ki3G4oAEmURHV6ic5PV3,2019-10-04,0.458,0.311,4,-9.213,0,0.029,0.609,0.0,0.111,0.236,156.193,['turkish alt pop']
Ukraine,1,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,273790,194786,84,Måneskin,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,7KF1Ain9mYYlg5M46g0i4A,2021-03-19,0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,"['indie rock italiano', 'italian pop']"
Ukraine,2,SHOW,0FAdSVliQTyp25W6eh0QCw,226919,98041,64,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.961,0.678,11,-5.182,0,0.0665,0.0639,0.0,0.35,0.783,104.028,"['russian hip hop', 'russian trap']"
Ukraine,3,PABLO,6g2r8GK0vQz2xHBeMeBJth,163311,113395,65,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.952,0.505,11,-2.868,0,0.0704,0.247,1.09e-05,0.0973,0.541,134.008,"['russian hip hop', 'russian trap']"
Ukraine,4,SHUM,7mEDVrAHDnQJStDo8jKJJm,162344,172675,80,Go_A,4kvCU3MzggM2piZCqvxj0x,SHUM,4AQOhI7QMKq9vmHuzduPRk,2021-03-10,0.527,0.737,4,-5.34,1,0.0642,0.05,7.85e-05,0.105,0.499,116.431,['eurovision']
Ukraine,5,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,154266,173346,85,Måneskin,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,7KF1Ain9mYYlg5M46g0i4A,2021-03-19,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,"['indie rock italiano', 'italian pop']"
Ukraine,6,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix,5MAQgObkQo8YHICDRqdYcg,143314,219428,68,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) [Remix],2ucga5kVGZeeqGiQNOXD3N,2021-05-14,0.841,0.432,5,-7.604,0,0.175,0.339,0.0,0.164,0.49,105.039,"['russian hip hop', 'russian trap']"
Ukraine,7,Butter,3VqeTFIvhxu3DIe4eZVzGq,125336,164441,98,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Butter,2BDhPi2XCYujYxU6VM0QaD,2021-05-21,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,"['k-pop', 'k-pop boy group']"
Ukraine,8,РЕТРО РЕЙВ,0IaWYTFIHIu1iHytmq3gup,118574,167285,63,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.921,0.553,10,-8.515,1,0.0919,0.0572,0.0,0.115,0.748,131.971,"['russian hip hop', 'russian trap']"
Ukraine,9,ДУЛО,2Db7e6H4R5XXnyuTtxUggp,117272,126265,70,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,ДУЛО,6f2VuDAHzWpNAjEN5QxeOH,2021-05-06,0.821,0.579,2,-6.705,1,0.119,0.114,0.0,0.105,0.363,144.943,"['russian hip hop', 'russian trap']"
Ukraine,10,БЕБЕБЕ,1BXPogWDVAYnHmTpCu4PxB,116829,127562,62,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.896,0.429,7,-6.606,1,0.412,0.35,0.0,0.103,0.767,150.961,"['russian hip hop', 'russian trap']"
Ukraine,11,Мальчик на девятке,1tzTlRMcw9xDqrNRzj3H2g,110404,215474,70,DEAD BLONDE,4k0dbhJImJWSJf9PsH7H3z,ПРОПАГАНДА,5sdvzhYvXZFTyCG6TaRljJ,2020-04-30,0.745,0.861,9,-6.807,0,0.0356,0.00718,0.111,0.387,0.749,137.031,"['russian hip hop', 'russian rave']"
Ukraine,12,ТЫ ОСЛЕП,0e2de4hqK1CKt0dolrcrzb,107445,125584,62,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.883,0.647,1,-7.075,0,0.13,0.145,0.0,0.292,0.37,139.801,"['russian hip hop', 'russian trap']"
Ukraine,13,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,92797,132780,75,Masked Wolf,1uU7g3DNSbsu0QjSEqZtEd,Astronaut In The Ocean,57UjGWNfxfsBCykDm73XBK,2019-06-07,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,['australian hip hop']
Ukraine,14,ЧЁРНЫЙ БУМЕР,0UbepzIf8xGtqFxk3udMNn,92002,157580,60,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.852,0.5,6,-8.069,0,0.356,0.058,0.0,0.0892,0.777,98.487,"['russian hip hop', 'russian trap']"
Ukraine,15,NO MO LUV,4ZZrdvMrb28wnELuJmks9W,90785,138348,60,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.799,0.652,6,-7.157,0,0.0492,0.113,0.275,0.123,0.123,143.999,"['russian hip hop', 'russian trap']"
Ukraine,16,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,84733,137875,100,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,MONTERO (Call Me By Your Name),2Hjcfw8zHN4dJDZJGOzLd6,2021-03-31,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,"['lgbtq+ hip hop', 'pop rap']"
Ukraine,17,Тысячи рук,4wT9xC986HKw6LMObnOLfr,82028,186382,66,SODA LUV,3TikHXhctY4FUIMlkl0tzR,Viva la vida,4xu3a1LuYV0r3uCgiiuPNy,2020-11-06,0.793,0.487,11,-9.165,1,0.169,0.117,0.0,0.137,0.407,93.98,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,18,Leck (feat. KDDK),5uDXZnyjYTjaMxDIjFhXsC,80161,151200,47,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,Leck (feat. KDDK),5qRkwlfKQOFAS1y9kQGlqO,2021-04-30,0.864,0.606,1,-5.988,0,0.0548,0.0123,1.03e-06,0.325,0.868,99.983,"['russian hip hop', 'russian trap']"
Ukraine,19,Бесприданница,0gCOqruLa3pfDG73U7x5Hy,74620,180923,65,DEAD BLONDE,4k0dbhJImJWSJf9PsH7H3z,Бесприданница,69uhle70O48XQ6B3YftysY,2021-04-30,0.855,0.841,9,-6.613,0,0.0366,0.396,0.0015,0.584,0.838,130.011,"['russian hip hop', 'russian rave']"
Ukraine,20,Нету интереса,1nINIHobpPWexRP8ABH8bT,73531,184794,70,10AGE,0iWCupAJreesWuLo9wkpXt,Нету интереса,5Vj4LseRdzdMhrXOUTSrCH,2021-03-05,0.487,0.736,11,-7.149,1,0.354,0.465,0.0,0.0791,0.447,81.994,['russian hip hop']
Ukraine,21,зима,3y1fkvCTbBhNXQpR56KXYC,72752,148000,65,ooes,0aXi5kveuKNm6t5vGVeUBM,зима,0uf1pLGBYv0IG1tFusaueA,2020-12-25,0.776,0.56,11,-10.458,0,0.0403,0.77,0.0288,0.164,0.283,119.98,['russian alt pop']
Ukraine,22,Бигасс,3euwIpljAgZ47S6XnOWaA9,69942,142696,67,SODA LUV,3TikHXhctY4FUIMlkl0tzR,Ничего личного,24QNaYuK4XQi8GEGDC7ea9,2019-12-20,0.862,0.905,1,-3.074,1,0.17,0.173,2.81e-05,0.273,0.749,92.488,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,23,Голодный пёс [prod. by Pretty Scream],4KiFqaxjnmVm0gyIPIRRgH,69611,171707,68,SEEMEE,2ngiK5FQchV4i7eOyXOXKt,Голодный пёс [prod. by Pretty Scream],5KcyE1q8SZpu3rptRKNABC,2020-09-04,0.87,0.602,0,-4.933,0,0.131,0.17,0.0,0.108,0.172,122.985,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,24,Птичка,6Abmb1Nh7Bc5U6o4iEgSDH,69235,190588,64,HammAli & Navai,6o7TsOGOEF5Mqpiz2KCyWE,Птичка,1jODMZb23tkxLfaDHcgnse,2021-05-17,0.74,0.577,7,-7.947,0,0.252,0.508,7.09e-06,0.104,0.17,124.024,"['russian hip hop', 'russian pop']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Ukraine,27,КОМУ ЭТО НАДО?,7zDT00UVHuzrHorboTTOq6,65234,102115,66,SLAVA MARLOW,55jryyk7RhvMbrvoF0ndBh,КОМУ ЭТО НАДО?,7L49lCNa6kx0esUgBqCwBT,2021-05-13,0.799,0.608,1,-4.376,1,0.0568,0.182,2.81e-05,0.106,0.228,103.984,['russian hip hop']
Ukraine,28,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,61726,208866,98,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Kiss Me More (feat. SZA),1OnzqJTL9bwe4kvaLxRYxt,2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,"['dance pop', 'pop', 'pop rap']"
Ukraine,29,МОЖНО СФОТКАТЬСЯ?,4SW7uB5wCBgMRlCwqABPuA,59464,64628,56,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.876,0.539,1,-7.662,1,0.777,0.0296,9.12e-05,0.133,0.359,129.919,"['russian hip hop', 'russian trap']"
Ukraine,30,The Business,6f3Slt0GbA2bPZlz0aIFXN,57872,164000,93,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,The Business,2adSO4KU3FDjeM1PXCRDZm,2020-09-16,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
Ukraine,31,СЛАВА ВЕРНИСЬ - Interlude,1OvF91plau9r3V0D1OffBf,56244,135223,56,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.542,0.177,8,-10.659,0,0.0472,0.873,0.0,0.16,0.477,119.511,"['russian hip hop', 'russian trap']"
Ukraine,32,Дежавю,1GOiMxQXZUzjzH0Sxpck0B,55771,173725,66,kizaru,5NipqMGsY4AUeb7kGT8aVz,Karmageddon,5ForRoVEwhqUlu6jcbgdaa,2019-08-15,0.801,0.591,2,-5.18,1,0.143,0.0186,0.0,0.108,0.231,87.509,"['russian emo rap', 'russian hip hop', 'russian trap']"
Ukraine,33,Stick Out,53iGzPusAzNm0NaNrlWv8h,54985,140029,67,kizaru,5NipqMGsY4AUeb7kGT8aVz,Stick Out,60KFgGW1KBjor0HEsBAqre,2021-04-30,0.862,0.599,8,-4.033,1,0.199,0.0666,0.0,0.0961,0.556,126.967,"['russian emo rap', 'russian hip hop', 'russian trap']"
Ukraine,34,CORALINE,7HMz8o0m7ASQ3ImFPfhWTY,54301,300413,79,Måneskin,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,7KF1Ain9mYYlg5M46g0i4A,2021-03-19,0.363,0.678,2,-4.939,0,0.0995,0.0299,0.0,0.324,0.321,162.124,"['indie rock italiano', 'italian pop']"
Ukraine,35,Патрон,3uCth4TIWyeQDnj3YbAVQB,54027,225000,69,Miyagi & Andy Panda,0hmUwzWBrPHpGWGrYH05c3,Патрон,0OsTkx8LstoMvRkHGaarkj,2021-04-02,0.642,0.449,3,-8.502,0,0.0706,0.656,1.91e-05,0.107,0.328,88.039,['russian hip hop']
Ukraine,36,ПОСЛЕДНИЙ БИТ ОТ СЛАВЫ,39cTOq0Egkqi718Xb9pYoG,53978,77254,56,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,MILLION DOLLAR: HAPPINESS,1gy6IjmdOtzqJ2BtLDb7HQ,2021-05-20,0.648,0.639,1,-3.165,1,0.418,0.0428,0.0,0.423,0.761,160.046,"['russian hip hop', 'russian trap']"
Ukraine,37,toxin,79i617mqpQLwUs3WTokYX9,53847,130893,66,Benedixhion,7drPVZKqAnbY227UltZV3l,pseudoLove,4hQtFPrFqYhio0gneskkTq,2020-10-06,0.53,0.545,1,-7.951,0,0.0492,0.000418,0.801,0.115,0.148,175.94,['russian emo rap']
Ukraine,38,good 4 u,4ZtFanR9U6ndgddUvNcjcG,51892,178146,93,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,['pop']
Ukraine,39,Dark Side,6A8B1kJ9ZNHbl2uFPN6Wtm,51481,177789,69,Blind Channel,3L58J6a7f0jyy2p6f3MSAs,Dark Side,6Lzb7EjZXgtelxgBsZUhMS,2021-01-21,0.571,0.955,7,-3.795,1,0.105,0.00254,1.55e-06,0.274,0.437,98.01,"['eurovision', 'oulu metal', 'trancecore']"
Ukraine,40,Добро Пожаловать (Prod. by wex & treepside),1FDMf01sTi7wkZ5RqUndTN,51008,109200,64,OG Buda,1H1zBr7TXFwTwsHU5kX9gW,Добро Пожаловать (Prod. by wex & treepside),4hNQxnwToRH30URy3MfgTk,2021-04-28,0.526,0.777,1,-6.12,1,0.306,0.0708,0.0,0.361,0.562,98.901,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,41,Cristal & МОЁТ,4KfmruShP5zOi9hYjM76e6,50924,137142,70,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l,Cristal & МОЁТ,6PP0Ir5XTp5gksiloHJP6P,2020-12-28,0.725,0.373,5,-7.341,0,0.29,0.224,0.00964,0.173,0.499,209.91,"['russian hip hop', 'russian trap']"
Ukraine,42,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,47481,203064,91,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,"['dance pop', 'pop', 'uk pop']"
Ukraine,43,ХОТБОКС (prod. by Young Royce),3LiyBbbo5Negbgq9RV9qJa,46399,96080,65,SODA LUV,3TikHXhctY4FUIMlkl0tzR,ХОТБОКС (prod. by Young Royce),2bo3aNcDml1m1VWVuydaCb,2020-10-09,0.804,0.687,1,-6.616,0,0.399,0.292,0.0,0.134,0.673,143.022,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,44,Новая волна,7rRzijIIKQ8GntJ8IUwUyY,46396,158928,67,DJ Smash,1fLIzbK5e8MGrLKj1dEMsg,Новая волна,4hwnkuhRmnW9rFN1P0m6D4,2021-04-02,0.794,0.867,7,-5.151,0,0.0401,0.29,0.00625,0.12,0.551,125.029,"['russian edm', 'russian hip hop', 'russian pop']"
Ukraine,45,Кукла колдуна,2DYzsMQpO7xOw7b3JwyIWP,46204,202040,65,Korol i Shut,0qc4X567Fs1DUbQ7bS2XSJ,Акустический альбом,56dGVHgkRzOfEmWDA1W0ov,1998-08-05,0.386,0.796,2,-4.76,0,0.0413,0.0259,0.0,0.124,0.635,148.6,"['classic russian rock', 'horror punk', 'russian folk rock', 'russian metal', 'russian punk', 'russian punk rock', 'russian rock', 'russian ska']"
Ukraine,46,"ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)",3MfoVUFEXWX6bxbACLVZEG,46105,105600,61,OG Buda,1H1zBr7TXFwTwsHU5kX9gW,FREERIO,5zkFFXDh9W9457YNxel2gO,2021-04-30,0.729,0.723,1,-7.374,1,0.0431,0.093,0.0,0.081,0.295,100.094,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,47,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,45809,200040,94,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Ukraine,48,Коми,6ugYbXPyqfpYTtG9z6YRvH,45791,171360,64,SODA LUV,3TikHXhctY4FUIMlkl0tzR,Viva la vida,4xu3a1LuYV0r3uCgiiuPNy,2020-11-06,0.93,0.529,6,-8.891,1,0.375,0.0273,0.0,0.145,0.634,125.04,"['russian drill', 'russian hip hop', 'russian trap']"
Ukraine,49,Шум,3bghEsjRvDLVt6PE3Loc4G,44411,238512,63,Go_A,4kvCU3MzggM2piZCqvxj0x,Шум,1xV2NAiAcc4WMO0jekaJHS,2021-01-22,0.469,0.661,4,-5.164,1,0.0525,0.0142,0.000112,0.0962,0.402,115.091,['eurovision']
Ukraine,50,Старшие (feat. Polyana),56eV7dmQU2tlUT9QsVQWUV,43521,188235,62,OG Buda,1H1zBr7TXFwTwsHU5kX9gW,FREERIO,5zkFFXDh9W9457YNxel2gO,2021-04-30,0.774,0.629,8,-6.405,1,0.285,0.252,0.0,0.168,0.214,102.001,"['russian drill', 'russian hip hop', 'russian trap']"
Philippines,1,Butter,3VqeTFIvhxu3DIe4eZVzGq,4428555,164441,98,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Butter,2BDhPi2XCYujYxU6VM0QaD,2021-05-21,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,"['k-pop', 'k-pop boy group']"
Philippines,2,good 4 u,4ZtFanR9U6ndgddUvNcjcG,2343425,178146,93,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,['pop']
Philippines,3,deja vu,6HU7h9RYOaPRFeh0R3UeAr,2291660,215506,89,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,['pop']
Philippines,4,Binibini,2X5AFygz5SDYlXagyPw8kX,1942695,221538,79,Zack Tabudlo,67IN4cLJ7798gUapyZlmac,Binibini,0oJLtle44OSumLZj1WDEf0,2021-03-26,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,"['acoustic opm', 'opm']"
Philippines,5,drivers license,5wANPM4fQCJwkGd4rN57mH,1635446,242013,88,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,['pop']
Philippines,6,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,1561167,242096,96,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Leave The Door Open,7dfPqXck6BB9wpThrVYBss,2021-03-05,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,"['dance pop', 'pop']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Philippines,8,Dynamite,4saklk6nie3yiGePpBwUoc,1423565,199053,91,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,2qehskW9lYGWfYb0xPZkrS,2020-11-20,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,"['k-pop', 'k-pop boy group']"
Philippines,9,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,1402824,198081,99,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,5dGWwsZ9iB2Xc3UKR0gif2,2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,"['canadian pop', 'pop', 'post-teen pop']"
Philippines,10,Nangangamba,1dcNEEtODRVZEevQ20Cgmy,1297789,210354,75,Zack Tabudlo,67IN4cLJ7798gUapyZlmac,Nangangamba,4kHntHygZZcKMRXGE2k1Fw,2020-08-07,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,"['acoustic opm', 'opm']"
Philippines,11,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,1189679,203064,91,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,"['dance pop', 'pop', 'uk pop']"
Philippines,12,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,1136254,208866,98,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Kiss Me More (feat. SZA),1OnzqJTL9bwe4kvaLxRYxt,2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,"['dance pop', 'pop', 'pop rap']"
