,country,place,song_name,song_id,views
271,Brazil,22,Esquema Preferido (feat. Tarcísio do Acordeon),0e6NlGJxYlHvAN8SKxad7N,2970624
272,Brazil,23,FALA MAL DE MIM,5glMxRMRHGBRj6bydBjoPM,2873796
273,Brazil,24,deja vu,6HU7h9RYOaPRFeh0R3UeAr,2824495
274,Brazil,25,Passatempo,3ODFNdnvb3EwcXk6DI6tGA,2809831
275,Brazil,26,Ela é Espetacular (Mulher Kama Sutra 2),0x0V1IID2Sj902k6LzuWds,2776140
276,Brazil,27,É Problema,5gTgQBtNP08fUijxpEgmzF,2746549
277,Brazil,28,Coração Na Cama - Ao Vivo,7vCvUJyjMxRkPeo19nxmuk,2728251
278,Brazil,29,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,2651689
279,Brazil,30,Volta Comigo BB,1h4u5t0EJZki8ieNGwwFXc,2609387
280,Brazil,31,Foi Pá Pum,5uztIMqjl5FTZSYDlOBJjV,2578542
281,Brazil,32,Troca de Calçada,4AAIAVjSyiq1N7SXKkwXZe,2573869
282,Brazil,33,Girl From Rio,2plRom0urixt6BE8t7kOhQ,2429873
283,Brazil,34,Deixa de Onda (Porra Nenhuma),0DlHQxrVijRqVUfuS6PKaY,2419145
284,Brazil,35,drivers license,5wANPM4fQCJwkGd4rN57mH,2387749
285,Brazil,36,Vou falar que não quero,6AMTUbWihFZOwOeHxZN2Ge,2368969
286,Brazil,37,Acaso,4Ls13Ag4SWnniiX4QLRltL,2362363
287,Brazil,38,Último Beijo,2pBEAodCImE4LgbKAG4bfz,2347899
288,Brazil,39,Espirra o Lança,5H25WPPytKQcMfIPu0oEBO,2247588
289,Brazil,40,Ô Moça,1mQOFRDoqI34LdN79PE0vH,2222881
290,Brazil,41,Alô Ambev (Segue Sua Vida) - Ao Vivo,5m5aY6S9ttfIG157xli2Rs,2218385
291,Brazil,42,traitor,5CZ40GBx1sQ9agT82CLQCT,2084144
292,Brazil,43,M4,07AQkmp456NpEnT8HR7WLy,2077574
293,Brazil,44,Meia Noite (Você tem meu Whatsapp),6sPBi0qLI6KM3yXX56NxsA,2017840
294,Brazil,45,Lance Individual,000RW47rhEkSqjgTrZx7YX,1893775
295,Brazil,46,Sigilo,6vnKRiOjUjYT59xl4awHTx,1860528
296,Brazil,47,Ele Não Tem,1JHvLQWHUoYuapwQikeDuD,1836248
297,Brazil,48,brutal,6SRsiMl7w1USE4mFqrOhHC,1834020
298,Brazil,49,Cadê o Amor,1EHFiKkrppC5kXImn8LFBr,1787376
299,Brazil,50,Freio da Blazer,6m187iACTSAZDYMaV0klqj,1781788
300,United Kingdom,1,good 4 u,4ZtFanR9U6ndgddUvNcjcG,8271129
301,United Kingdom,2,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",6uvMKqNlrSvcC4NaKnrwjZ,3360453
302,United Kingdom,3,deja vu,6HU7h9RYOaPRFeh0R3UeAr,3323325
303,United Kingdom,4,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,2739595
304,United Kingdom,5,drivers license,5wANPM4fQCJwkGd4rN57mH,2654846
305,United Kingdom,6,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,2453723
306,United Kingdom,7,traitor,5CZ40GBx1sQ9agT82CLQCT,2431047
307,United Kingdom,8,brutal,6SRsiMl7w1USE4mFqrOhHC,2228584
308,United Kingdom,9,enough for you,2TOzTqQXNmR2zDJXihjZ2e,1952019
309,United Kingdom,10,happier,2tGvwE8GcFKwNdAXMnlbfl,1853950
310,United Kingdom,11,"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,1826943
